,Tipo de cambio
2015-02-03,0.024486028959369577
2015-02-04,-0.024486028959369577
2015-02-05,0.1374208399387733
2015-02-06,0.16916343338193585
2015-02-07,0.020655919402656764
2015-02-10,0.02252886520368591
2015-02-11,-0.020651265902049687
2015-02-12,0.005632586391257632
2015-02-13,-0.24437021070937703
2015-02-14,-0.03576571611914048
2015-02-17,-0.05273069802029795
2015-02-18,-0.018839132702108685
2015-02-19,-0.05653870224673341
2015-02-20,-0.03582438547642397
2015-02-21,-0.056590962047575744
2015-02-24,-0.1246129607669566
2015-02-25,-0.08883429209625149
2015-02-26,-0.022693747969881883
2015-02-27,-0.015132026963904366
2015-02-28,0.009457785182931389
2015-03-03,-0.14764341126074498
2015-03-04,-0.02462844218609206
2015-03-05,0.16281406826390565
2015-03-06,0.02080594679298997
2015-03-07,-0.013239647088258977
2015-03-10,0.015130882159297698
2015-03-11,-0.02458884624498836
2015-03-12,-0.04541068364343204
2015-03-13,-0.157204445463055
2015-03-14,-0.13087641635562974
2015-03-17,0.0094895567499087
2015-03-18,-0.04745679148285831
2015-03-19,0.00569600425457395
2015-03-20,-0.041778234148015514
2015-03-21,-0.005698384509500443
2015-03-24,0.017094179473531312
2015-03-25,-0.017094179473531312
2015-03-26,-0.005698709243961986
2015-03-27,0.005698709243961986
2015-03-28,0.001899497582957821
2015-03-31,0.1708072002454486
2015-04-01,-0.0018962558429258536
2015-04-02,-0.13282734400723584
2015-04-03,0.0
2015-04-04,0.0
2015-04-07,0.013290676609933882
2015-04-08,-0.05127377458817861
2015-04-09,0.001899497582957821
2015-04-10,0.001899461502663513
2015-04-11,-0.032295753389188775
2015-04-14,0.011399692220681601
2015-04-15,-0.06271439500871168
2015-04-16,-0.05324307490433
2015-04-17,-0.058980775880090874
2015-04-18,-0.015226494129105816
2015-04-21,0.039964603312281355
2015-04-22,0.047556093307310476
2015-04-23,-0.0038036553132059225
2015-04-24,0.019016829951734593
2015-04-25,0.007605719504777397
2015-04-28,0.06272512346763293
2015-04-29,0.0
2015-04-30,0.0
2015-05-01,0.007600372421912027
2015-05-02,0.0
2015-05-05,-0.007600372421912027
2015-05-06,-0.00760095012237727
2015-05-07,0.001900291694756362
2015-05-08,-0.005700983421164096
2015-05-09,0.08358186760162312
2015-05-12,0.02088455594684291
2015-05-13,-0.005695355439172545
2015-05-14,0.007593735172140015
2015-05-15,0.0018983436951280908
2015-05-16,0.0037965792825112032
2015-05-19,0.00759272617205653
2015-05-20,-0.015186028882663294
2015-05-21,-0.001898415772139117
2015-05-22,-0.007594023507095926
2015-05-23,-0.0037972280240161638
2015-05-26,0.0037972280240161638
2015-05-27,-0.011392116667607866
2015-05-28,0.2048597996372692
2015-05-29,0.06440613975247089
2015-05-30,0.41197427683430377
2015-06-02,0.03771094604889669
2015-06-03,0.0037703125594035214
2015-06-04,-0.009426047947869165
2015-06-05,-0.003770667974301034
2015-06-06,-0.0037708101590538945
2015-06-09,0.0075414781333549286
2015-06-10,-0.07544038681510656
2015-06-11,-0.0018867390545906915
2015-06-12,-0.01886934868604584
2015-06-13,-0.001887130712230345
2015-06-16,0.003774225812414045
2015-06-17,-0.005661392137845667
2015-06-18,0.007548451627403807
2015-06-19,-0.10006325587346154
2015-06-20,-0.017001823014251016
2015-06-23,-0.0812708537536011
2015-06-24,-0.017018540795721293
2015-06-25,-0.0018911277741118226
2015-06-26,0.005673276034734442
2015-06-27,-0.03404448512229763
2015-06-30,0.015132313192101066
2015-07-01,-0.0454038109163335
2015-07-02,0.0037844383897756018
2015-07-03,-0.001892201292452711
2015-07-04,-0.018923982419316587
2015-07-07,0.011354819186681908
2015-07-08,-0.018925414996218137
2015-07-09,-0.011356968458731131
2015-07-10,-0.0018929534807199389
2015-07-11,-0.0037860144630030845
2015-07-14,0.017035936402454155
2015-07-15,-0.007571168992104305
2015-07-16,0.0
2015-07-17,0.0037856561493576635
2015-07-18,-0.0018928101606974224
2015-07-21,0.009463692550593095
2015-07-22,-0.011356538539253336
2015-07-23,-0.00946476741034985
2015-07-24,0.011357613399010091
2015-07-25,-0.0037857278066155686
2015-07-28,0.018927206022389953
2015-07-29,-0.00567778566518129
2015-07-30,0.009462797020631797
2015-07-31,0.0037848680977781157
2015-08-01,-0.0018924161423683472
2015-08-04,0.0037847964730275407
2015-08-05,-0.026496583988322442
2015-08-06,-0.003785799466626827
2015-08-07,-0.0018929534807199389
2015-08-08,0.007571598936007007
2015-08-11,0.0246037379996622
2015-08-12,-0.009462259783887816
2015-08-13,0.0
2015-08-14,-0.007570452527438931
2015-08-15,-0.11362561586096831
2015-08-18,-0.041695095744742616
2015-08-19,-0.03223084899302009
2015-08-20,-0.0018962558429258536
2015-08-21,-0.0018962918014509
2015-08-22,-0.0037926914839836456
2015-08-25,0.011377642943966038
2015-08-26,-0.005688659658531492
2015-08-27,0.015169040018481184
2015-08-28,0.001895968223575295
2015-08-29,0.3047830545126473
2015-09-01,0.02456932815251278
2015-09-02,0.03212001576935464
2015-09-03,0.024555405618098547
2015-09-04,0.3017276182131212
2015-09-05,0.06964509518896378
2015-09-08,0.009407780241144081
2015-09-09,-0.005644561936435366
2015-09-10,-0.035756293017996654
2015-09-11,-0.2676368523692574
2015-09-12,-0.3232486439594062
2015-09-15,-0.10608673584791006
2015-09-16,0.0
2015-09-17,-0.032227182959676526
2015-09-18,-0.013273035847216619
2015-09-19,0.015169040018481184
2015-09-22,-0.007584232384516554
2015-09-23,-0.0018961479754331378
2015-09-24,0.0018961479754331378
2015-09-25,0.04739201817560712
2015-09-26,0.015160703485683769
2015-09-29,-0.0018949622429431656
2015-09-30,0.1722946853946361
2015-10-01,0.034045129038329236
2015-10-02,0.024580942330221234
2015-10-03,-0.00189062721567268
2015-10-06,0.007562294403751224
2015-10-07,-0.003781075716435822
2015-10-08,0.013233139581636522
2015-10-09,-0.003780718336887645
2015-10-10,-0.09834888164359512
2015-10-13,0.0
2015-10-14,-0.06435737492624938
2015-10-15,-0.013255190846894749
2015-10-16,-0.0018937421291553846
2015-10-17,-0.0075753271630674135
2015-10-20,-0.001893921459128478
2015-10-21,0.017044001972887912
2015-10-22,-0.0018936345474784844
2015-10-23,-0.0018936704067051835
2015-10-24,-0.001893706267352968
2015-10-27,0.0075746099112983245
2015-10-28,-0.005680903643945356
2015-10-29,-0.026515151670558623
2015-10-30,0.011364497322663425
2015-10-31,0.003787878788319432
2015-11-03,0.015150080513759434
2015-11-04,-0.015150080513759434
2015-11-05,-0.007575901062306656
2015-11-06,-0.00378816577057961
2015-11-07,-0.003788309278096591
2015-11-10,0.015152376110982857
2015-11-11,-0.011364066832886266
2015-11-12,-0.0018941366999314369
2015-11-13,-0.0037883810358074754
2015-11-14,0.0037883810358074754
2015-11-17,-0.155441427996017
2015-11-18,-0.0949000773482922
2015-11-19,-0.003797876987210458
2015-11-20,-0.03038820960865607
2015-11-21,-0.005698817496924136
2015-11-24,0.011397310247129866
2015-11-25,-0.013296988251720876
2015-11-26,0.009498029166099542
2015-11-27,-0.0018995336645843963
2015-11-28,-0.07410997118260099
2015-12-01,0.04561263549058836
2015-12-02,-0.0038002584179963605
2015-12-03,-0.0038004028431792847
2015-12-04,0.020900428534886828
2015-12-05,-0.06271439500871168
2015-12-08,0.013306340490881752
2015-12-09,0.03610828724411874
2015-12-10,0.0019000750530295818
2015-12-11,-0.005700333471025942
2015-12-12,-0.0019001833677201319
2015-12-15,0.0019001833677201319
2015-12-16,-0.011401641848785005
2015-12-17,0.0038006917264077344
2015-12-18,0.019001292145048865
2015-12-19,0.3925180202920764
2015-12-22,0.324982336430768
2015-12-23,0.024519743231365965
2015-12-24,0.03394049133165211
2015-12-25,0.16576566796144832
2015-12-26,0.0
2015-12-29,0.19179427488120737
2015-12-30,-0.003757138563731388
2015-12-31,-0.06953253745027865
2016-01-01,0.0
2016-01-02,0.0
2016-01-05,-0.2201918628268018
2016-01-06,-0.09613301024034016
2016-01-07,0.04336554392727621
2016-01-08,-0.007540482971535312
2016-01-09,-0.13016291063445706
2016-01-12,-0.07931262808353878
2016-01-13,-0.11908701374307995
2016-01-14,0.005674027142354987
2016-01-15,0.0
2016-01-16,0.0
2016-01-19,0.013238144787841577
2016-01-20,0.037813617133952704
2016-01-21,0.0
2016-01-22,0.10013698819850703
2016-01-23,0.043424493984645096
2016-01-26,0.0226487742319037
2016-01-27,0.03773656151500049
2016-01-28,0.08297034286393057
2016-01-29,0.14315046425625866
2016-01-30,0.1091087056584783
2016-02-02,0.022559359409868307
2016-02-03,0.0375876265960251
2016-02-04,0.003757985720120871
2016-02-05,0.003757844500817953
2016-02-06,-0.028187276450086785
2016-02-09,-0.018795932615578437
2016-02-10,-0.10155912930240873
2016-02-11,-0.047053067316493724
2016-02-12,-0.17900384456233098
2016-02-13,-0.15665553149464273
2016-02-16,0.011332728933233227
2016-02-17,-0.020777650877956688
2016-02-18,0.04343925654977099
2016-02-19,-0.02643903928385427
2016-02-20,-0.051009324476769535
2016-02-23,0.018895376357619398
2016-02-24,-0.020785110377641303
2016-02-25,0.011337868492855563
2016-02-26,0.0
2016-02-27,0.08310511385847263
2016-03-01,0.001887950158163676
2016-03-02,-0.016992834728846162
2016-03-03,-0.0018882710047130047
2016-03-04,-0.04721836693297732
2016-03-05,0.01889002234634063
2016-03-08,0.016997969727938766
2016-03-09,-0.022664601766653192
2016-03-10,0.005666632038714425
2016-03-11,-0.06802078675107737
2016-03-12,0.0018900911968877665
2016-03-15,-0.017012106990410558
2016-03-16,-0.011343012716391598
2016-03-17,0.001890591471642722
2016-03-18,0.003781075716435822
2016-03-19,-0.013234390528360507
2016-03-22,0.011343870540780898
2016-03-23,-0.0170162884104208
2016-03-24,-0.030258330727495064
2016-03-25,0.0
2016-03-26,0.0
2016-03-29,0.0
2016-03-30,0.013239146283527958
2016-03-31,0.15495675650623042
2016-04-01,0.0037764350457436535
2016-04-02,0.005664385179660059
2016-04-05,0.06417395135400739
2016-04-06,0.06036141579883747
2016-04-07,-0.0056573352080313555
2016-04-08,0.0
2016-04-09,-0.013201693607900467
2016-04-12,0.0
2016-04-13,-0.018862586116430435
2016-04-14,-0.09058997335644747
2016-04-15,-0.03588121468078853
2016-04-16,-0.05290105736550643
2016-04-19,-0.011339582715486074
2016-04-20,0.04535061773465188
2016-04-21,0.0
2016-04-22,-0.013225139119388274
2016-04-23,-0.0056684522307115515
2016-04-26,0.018893591350099825
2016-04-27,0.12838184027739175
2016-04-28,0.15647832763496794
2016-04-29,0.03013636728903535
2016-04-30,0.09223616876186114
2016-05-03,-0.01693496038441822
2016-05-04,-0.039526064189221444
2016-05-05,0.0018825478402817453
2016-05-06,-0.00564774984379568
2016-05-07,-0.005648068832631026
2016-05-10,0.007530687555323823
2016-05-11,-0.005647962499022441
2016-05-12,-0.022595040484763018
2016-05-13,-0.04143750530172241
2016-05-14,-0.007535937003133597
2016-05-17,-0.0018840729890889918
2016-05-18,0.013187765540667584
2016-05-19,0.04520199719113549
2016-05-20,0.0037659109743515273
2016-05-21,-0.013181308923115864
2016-05-24,0.0564790948236471
2016-05-25,0.06585198593551667
2016-05-26,0.06956783614375794
2016-05-27,-0.035717978742155765
2016-05-28,-0.030088196251565336
2016-05-31,0.1052691038430531
2016-06-01,-0.0507409123578384
2016-06-02,0.03007179664056281
2016-06-03,0.06950641335574659
2016-06-04,0.341194886883045
2016-06-07,0.17576668698620068
2016-06-08,0.11389629201197238
2016-06-09,0.0037321092019482194
2016-06-10,0.09698598193832453
2016-06-11,0.01864037137018215
2016-06-14,-0.035419676932768596
2016-06-15,-0.024241746270359243
2016-06-16,-0.003730021075032397
2016-06-17,-0.00746045956772079
2016-06-18,0.18634471701126643
2016-06-21,0.49584576265377933
2016-06-22,0.009262089348727187
2016-06-23,0.05000046400898128
2016-06-24,0.06662841948479326
2016-06-25,-0.02960715034303618
2016-06-28,0.025906735896175093
2016-06-29,0.214398012077055
2016-06-30,0.007384842613866738
2016-07-01,-0.014770230627103587
2016-07-02,-0.0018464322313782588
2016-07-05,0.0018464322313782588
2016-07-06,0.08120928446899711
2016-07-07,0.022136545682460707
2016-07-08,0.003688947912472429
2016-07-09,0.05900466676829197
2016-07-12,0.02211777725351638
2016-07-13,-0.011058277131681393
2016-07-14,-0.07006416689012696
2016-07-15,-0.12180719061039014
2016-07-16,-0.0184685849895061
2016-07-19,0.01292836762694094
2016-07-20,-0.01662249396652271
2016-07-21,0.0
2016-07-22,0.00554113833599601
2016-07-23,-0.011082583731081286
2016-07-26,0.0
2016-07-27,0.011082583731081286
2016-07-28,-0.020319008502323044
2016-07-29,0.27672231066491193
2016-07-30,0.08838965679975885
2016-08-02,-0.02024906355000411
2016-08-03,0.0
2016-08-04,0.001840993400126223
2016-08-05,0.012886004896017766
2016-08-06,0.009203272690339048
2016-08-09,-0.016566500732828615
2016-08-10,0.068089181051878
2016-08-11,0.003679175865034523
2016-08-12,0.0055185100037213886
2016-08-13,-0.025755652588266287
2016-08-16,0.0
2016-08-17,0.09746858329586772
2016-08-18,-0.0110294117758869
2016-08-19,0.1267648498385121
2016-08-20,0.08258623848647062
2016-08-23,-0.018346604095054175
2016-08-24,0.0018348118859812246
2016-08-25,0.0
2016-08-26,0.1851428052802362
2016-08-27,0.01465013645560731
2016-08-30,-0.02014449100764537
2016-08-31,-0.003663070752590869
2016-09-01,0.003663070752590869
2016-09-02,-0.0018315186037121123
2016-09-03,0.0018315186037121123
2016-09-06,0.003662936576631637
2016-09-07,-0.014652551401717062
2016-09-08,0.04761294429505014
2016-09-09,0.027458697714966007
2016-09-10,0.003660590087495308
2016-09-13,0.029279897729583837
2016-09-14,-0.0677227784900758
2016-09-15,-0.12274998106116541
2016-09-16,0.0
2016-09-17,-0.04217281749419044
2016-09-20,-0.025679121181454434
2016-09-21,0.014674590972152401
2016-09-22,0.027509055237384672
2016-09-23,0.1044654488508101
2016-09-24,0.0036634733394436125
2016-09-27,0.0054949583771168875
2016-09-28,-0.007326678270569431
2016-09-29,0.003663406235521194
2016-09-30,0.06957923157635548
2016-10-01,0.003660724091592016
2016-10-04,-0.003660724091592016
2016-10-05,0.10610662881278543
2016-10-06,0.058493430296646665
2016-10-07,0.0036547036039280556
2016-10-08,-0.007309540781363921
2016-10-11,0.0036548371774358657
2016-10-12,-0.009137343415144272
2016-10-13,0.001827535477083586
2016-10-14,0.009137176436091465
2016-10-15,0.0036546368209045
2016-10-18,0.0
2016-10-19,0.010963109148764971
2016-10-20,-0.009135840823493169
2016-10-21,-0.003654570040279026
2016-10-22,-0.0036547036039280556
2016-10-25,-0.005482305859239034
2016-10-26,0.03288932770972863
2016-10-27,0.003653702114103652
2016-10-28,0.027398511518939017
2016-10-29,-0.03105221363304267
2016-11-01,0.003653702114103652
2016-11-02,0.03652968077147989
2016-11-03,0.03469084105303111
2016-11-04,0.02737900777329827
2016-11-05,0.09303259547861487
2016-11-08,0.047395093672264466
2016-11-09,-0.003644979041794727
2016-11-10,0.061946582165273156
2016-11-11,0.0564472824697404
2016-11-12,-0.038235000056197066
2016-11-15,0.005463037996822351
2016-11-16,-0.005463037996822351
2016-11-17,-0.0018210789892947332
2016-11-18,-0.07651527946128667
2016-11-19,-0.12035670800223386
2016-11-22,-0.11136773495348251
2016-11-23,-0.012787840607852985
2016-11-24,-0.0036539691243397954
2016-11-25,-0.05299756152519208
2016-11-26,-0.04205252971365425
2016-11-29,-0.043899762914634266
2016-11-30,-0.15196875664624798
2016-12-01,-0.09165903483152604
2016-12-02,-0.014673245197904805
2016-12-03,0.0
2016-12-06,0.012839207288273258
2016-12-07,-0.020176637356694727
2016-12-08,-0.005503425883990332
2016-12-09,-0.011007760482240059
2016-12-10,-0.0055043346649519265
2016-12-13,0.014677552544473116
2016-12-14,-0.005503829749642364
2016-12-15,-0.0018346772344024487
2016-12-16,0.005503930725225814
2016-12-17,-0.0018346099160737595
2016-12-20,0.07335815613140895
2016-12-21,0.17218013558766287
2016-12-22,0.3489448426648778
2016-12-23,0.13486670290427938
2016-12-24,-0.18229551497199736
2016-12-27,0.025541386306393576
2016-12-28,0.02188742576132441
2016-12-29,-0.01094311405642756
2016-12-30,-0.014592681795999596
2016-12-31,0.0
2017-01-03,-0.007297139524542473
2017-01-04,0.005472904563053049
2017-01-05,0.11486185935156712
2017-01-06,0.05829204478677852
2017-01-07,0.027312703308002284
2017-01-10,0.023664976855020114
2017-01-11,-0.012741983944053459
2017-01-12,-0.03823569621896894
2017-01-13,-0.09474183560396199
2017-01-14,-0.0911826451432951
2017-01-17,-0.0018245012269879624
2017-01-18,-0.010947706466435392
2017-01-19,0.001824700977159921
2017-01-20,-0.005474202820554552
2017-01-21,-0.007299403277016836
2017-01-24,0.010948905120411467
2017-01-25,-0.02007390854865676
2017-01-26,-0.010951103334555512
2017-01-27,0.06751270681304433
2017-01-28,0.07475817901756443
2017-01-31,0.02004756747711056
2017-02-01,0.242075780510298
2017-02-02,0.010906909538022092
2017-02-03,0.15438688780315957
2017-02-04,0.11608715094473254
2017-02-07,0.05436949642785294
2017-02-08,0.21175903590107126
2017-02-09,0.09397138178872666
2017-02-10,0.00541873255972547
2017-02-11,0.0776362509994577
2017-02-14,0.018046306872321338
2017-02-15,-0.04151137561532181
2017-02-16,0.09923768237403152
2017-02-17,0.23776940375332956
2017-02-18,0.028782155262518927
2017-02-21,0.014387971680562828
2017-02-22,-0.023381505335873243
2017-02-23,0.0
2017-02-24,-0.030584065940164606
2017-02-25,-0.08280381370644463
2017-02-28,-0.019811074455322597
2017-03-01,-0.039633927160043214
2017-03-02,-0.05767740467392812
2017-03-03,-0.012621367992693422
2017-03-04,0.0036062676936232663
2017-03-07,0.0504740970444395
2017-03-08,-0.010813733451975338
2017-03-09,0.09548087955266737
2017-03-10,0.010803413889259872
2017-03-11,-0.055830205590545745
2017-03-14,-0.0018014934381582748
2017-03-15,-0.10273880915594447
2017-03-16,-0.17146625865320786
2017-03-17,-0.12110587397557993
2017-03-18,-0.19733692167571704
2017-03-21,-0.04531571535899559
2017-03-22,-0.021758839614349768
2017-03-23,0.034449309994677435
2017-03-24,0.08697701093733912
2017-03-25,0.0018112168660877614
2017-03-28,0.06518196863050107
2017-03-29,0.034384473034698715
2017-03-30,0.1085049928327031
2017-03-31,0.20944306654175904
2017-04-01,0.007214356572760039
2017-04-04,0.09554112149325888
2017-04-05,0.082848553988768
2017-04-06,0.12234618294737487
2017-04-07,0.03955056231337295
2017-04-08,0.028754223474614093
2017-04-11,0.00898399950299833
2017-04-12,0.0
2017-04-13,-0.21763968552299673
2017-04-14,0.0
2017-04-15,0.0
2017-04-18,-0.043224552218212864
2017-04-19,-0.04324324391715706
2017-04-20,-0.014418571144592107
2017-04-21,0.009011850589679682
2017-04-22,-0.0018023051483240238
2017-04-25,0.06306136079183844
2017-04-26,0.10081553412977229
2017-04-27,0.1869596244510774
2017-04-28,0.19198857554654225
2017-04-29,0.007170000720080338
2017-05-02,0.0
2017-05-03,0.1056978394520236
2017-05-04,0.06264935362834123
2017-05-05,0.10552014356894901
2017-05-06,0.2659884640474175
2017-05-09,0.16388189923146612
2017-05-10,0.3464729885854112
2017-05-11,0.06915077804219294
2017-05-12,-0.007090187183944607
2017-05-13,0.05139247124823498
2017-05-16,0.07615404737153497
2017-05-17,0.2563718617352606
2017-05-18,0.5195640314888728
2017-05-19,0.25439279664922765
2017-05-20,0.5434558559994862
2017-05-23,0.7223507707459831
2017-05-24,0.7240412267675467
2017-05-25,0.5788976037948146
2017-05-26,-0.6596612542338676
2017-05-27,-1.32381212874213
2017-05-30,-0.6641523294363516
2017-05-31,-0.5080748955057501
2017-06-01,-0.5567401861869214
2017-06-02,-0.259099685314812
2017-06-03,-0.0035539760110836482
2017-06-06,0.010661549133228476
2017-06-07,-0.007107573122144828
2017-06-08,0.021321204018054374
2017-06-09,0.12783184753324406
2017-06-10,0.17018866680489353
2017-06-13,0.033648865553814744
2017-06-14,-0.007083030831811499
2017-06-15,-0.010625487011495238
2017-06-16,0.0035419544508030754
2017-06-17,-0.09744948901477812
2017-06-20,0.01063546930009096
2017-06-21,0.07795889834945058
2017-06-22,0.005313166914433509
2017-06-23,-0.005313166914433509
2017-06-24,-0.007084661710354823
2017-06-27,0.019481612076432953
2017-06-28,-0.0247954377664783
2017-06-29,0.038961499447953685
2017-06-30,0.4099452669172443
2017-07-01,-0.19062753985519265
2017-07-04,0.40552985965920385
2017-07-05,0.09848925328750369
2017-07-06,0.14053087843368672
2017-07-07,-0.08078112268457005
2017-07-08,0.0158101378446851
2017-07-11,-0.13886327716345903
2017-07-12,0.25999136296492864
2017-07-13,-0.028074608455863626
2017-07-14,-0.2371938457775613
2017-07-15,-0.049266285262916654
2017-07-18,0.03343334039005441
2017-07-19,0.16524280383407586
2017-07-20,0.06496756240208512
2017-07-21,0.0052657907913200575
2017-07-22,-0.14578926376618284
2017-07-25,-0.04747127637427795
2017-07-26,0.0
2017-07-27,0.021101127230149785
2017-07-28,0.16338294087097083
2017-07-29,-0.14228626527712507
2017-08-01,0.0158195864386812
2017-08-02,0.2422541341000617
2017-08-03,0.0
2017-08-04,0.21192942453014396
2017-08-05,-0.008748523692236887
2017-08-08,-0.18740208474232745
2017-08-09,0.3202971172410862
2017-08-10,0.25131780479732413
2017-08-11,-0.027893030409931185
2017-08-12,-0.0994321980553714
2017-08-15,-0.015708862448882144
2017-08-16,0.0
2017-08-17,-0.1379949038600614
2017-08-18,-0.17319959892656556
2017-08-19,0.08751203848946787
2017-08-22,-0.034995625903988525
2017-08-23,0.11893519434682531
2017-08-24,0.09958681035842076
2017-08-25,-0.054148945855292396
2017-08-26,-0.16262298665941088
2017-08-29,-0.06302190219615866
2017-08-30,0.03851810398485256
2017-08-31,0.11196838063360914
2017-09-01,0.1572437251803116
2017-09-02,-0.01920541947919574
2017-09-05,-0.13104444281291094
2017-09-06,0.4204802454493617
