,Tipo de cambio
2017-09-07,0.20176025211373627
2017-09-08,0.11287760925515755
2017-09-09,-0.3268260823390712
2017-09-12,0.020893183674886018
2017-09-13,0.12352876223928888
2017-09-14,-0.031302714896597195
2017-09-15,-0.1253089376961114
2017-09-16,0.0
2017-09-19,-0.12023525735127549
2017-09-20,-0.015693522966575557
2017-09-21,-0.08897651432722142
2017-09-22,-0.0663477343890051
2017-09-23,-0.19055783250792047
2017-09-26,-0.1909216487738341
2017-09-27,0.0648491403925533
2017-09-28,-0.038553879523473
2017-09-29,-0.1578753814329481
2017-09-30,-0.22672359112236862
2017-10-03,-0.22723879530071045
2017-10-04,0.44518421947428166
2017-10-05,0.18417988174235234
2017-10-06,0.19433629786691498
2017-10-07,-0.07873947266423542
2017-10-10,0.015752855237582963
2017-10-11,0.05773924766954153
2017-10-12,-0.06474021030475896
2017-10-13,-0.15940445678843673
2017-10-14,-0.40226658258903925
2017-10-17,0.0
2017-10-18,-0.25378487740450595
2017-10-19,0.09700775940864048
2017-10-20,0.01057697393767043
2017-10-21,-0.02644453274704972
2017-10-24,-0.11114346588554369
2017-10-25,-0.02294974897756319
2017-10-26,0.14467186715272362
2017-10-27,-0.06701703894442801
2017-10-28,-0.1430021870564957
2017-10-31,0.11124159110194043
2017-11-01,-0.07414730937833625
2017-11-02,0.008829944112243027
2017-11-03,0.24163760842457194
2017-11-04,-0.22751131937726043
2017-11-07,-0.10422832243861535
2017-11-08,0.20129257776737575
2017-11-09,0.02998262793738604
2017-11-10,0.058175922098335775
2017-11-11,-0.08639461717097063
2017-11-14,-0.11825235014608637
2017-11-15,-0.05122724694928138
2017-11-16,-0.11668406465057402
2017-11-17,-0.09557015399215274
2017-11-18,-0.22690217492176146
2017-11-21,-0.30749293266678634
2017-11-22,0.15653074221892993
2017-11-23,-0.010664770717561112
2017-11-24,0.024882695990768866
2017-11-25,0.11544576663826689
2017-11-28,-0.04261061068664418
2017-11-29,-0.05506559161458924
2017-11-30,0.09057569461194959
2017-12-01,0.01775032399002896
2017-12-02,-0.20787627303251455
2017-12-05,0.15461584604512524
2017-12-06,-0.0035517039303378795
2017-12-07,0.07633384889089712
2017-12-08,0.053221687319293665
2017-12-09,-0.26461384505376273
2017-12-12,0.07288306147046342
2017-12-13,0.026651268313937493
2017-12-14,0.09766059283773387
2017-12-15,0.047907592495199935
2017-12-16,-0.12070007500355473
2017-12-19,-0.017762304883373048
2017-12-20,0.03907290698856869
2017-12-21,0.11535357144847325
2017-12-22,0.21261147960460747
2017-12-23,-0.23212350173285046
2017-12-26,0.0
2017-12-27,0.27636072011025803
2017-12-28,0.04598595740672451
2017-12-29,0.1590190627864807
2017-12-30,0.0
2018-01-02,0.0
2018-01-03,-0.060044151914340205
2018-01-04,0.12005227246056904
2018-01-05,0.22383005317703208
2018-01-06,-0.35271538956820336
2018-01-09,-0.03180549201635685
2018-01-10,0.20126414759698008
2018-01-11,-0.02293072285919351
2018-01-12,0.05467227634570193
2018-01-13,-0.20650042196024287
2018-01-16,-0.12552044006746144
2018-01-17,0.03714217536670006
2018-01-18,0.06187298557751575
2018-01-19,0.008835873652746074
2018-01-20,-0.05125893829482919
2018-01-23,0.07422855665843997
2018-01-24,0.03532757530599895
2018-01-25,-0.10602018910486066
2018-01-26,0.13603881853843092
2018-01-27,-0.061812885539147544
2018-01-30,-0.026502937564032436
2018-01-31,0.08831582310317998
2018-02-01,-0.015891093075826035
2018-02-02,0.2962181483615822
2018-02-03,-0.07925814792333341
2018-02-06,0.13206203551625606
2018-02-07,0.26535702555108287
2018-02-08,0.07719027785819677
2018-02-09,0.2172162154567836
2018-02-10,-0.3576065235074921
2018-02-13,-0.30779266778138137
2018-02-14,-0.05814721982257964
2018-02-15,-0.14992903229194
2018-02-16,0.05823443937460482
2018-02-17,-0.035289551130190944
2018-02-20,-0.10594343611973756
2018-02-21,0.03885896012869594
2018-02-22,0.017658173131263055
2018-02-23,0.08295167217333699
2018-02-24,-0.047644677490943366
2018-02-27,0.02294286354649344
2018-02-28,0.07585045477034313
2018-03-01,-0.08820365029302835
2018-03-02,0.00705915572787319
2018-03-03,-0.06001871351761778
2018-03-06,0.008828540912730887
2018-03-07,0.047660657030590414
2018-03-08,-0.042363906585762834
2018-03-09,0.022949343837730396
2018-03-10,-0.02118382269999941
2018-03-13,-0.10068448631530558
2018-03-14,-0.07779074682439102
2018-03-15,-0.10971704723061748
2018-03-16,-0.2570672715444644
2018-03-17,-0.11545191822444067
2018-03-20,-0.17787901805013107
2018-03-21,0.021362196114971255
2018-03-22,0.08006761692813669
2018-03-23,0.09777344008092825
2018-03-24,-0.11556070444651567
2018-03-27,-0.01956964576299569
2018-03-28,0.2008514641499204
2018-03-29,-0.13681958831828211
2018-03-30,0.0
2018-03-31,0.0
2018-04-03,-0.19400029222156334
2018-04-04,0.11929244975998898
2018-04-05,0.17956039207618346
2018-04-06,0.20228553991321618
2018-04-07,0.06202319866384087
2018-04-10,-0.35671540554025327
2018-04-11,0.1421287570256169
2018-04-12,0.0
2018-04-13,-0.10302320709429935
2018-04-14,-0.11024575247988722
2018-04-17,-0.17628994460130443
2018-04-18,0.003564490545571175
2018-04-19,-0.08023178500371486
2018-04-20,0.09983421220338684
2018-04-21,0.01069061365139845
2018-04-24,-0.10874119777684044
2018-04-25,-0.03746287205643739
2018-04-26,0.13194966430694066
2018-04-27,0.17447661455101127
2018-04-28,-0.023127351754492764
2018-05-01,0.01601181319417222
2018-05-02,0.0
2018-05-03,-0.27790166633669955
2018-05-04,0.1906952039727905
2018-05-05,0.19921742625710337
2018-05-08,0.03553281492809646
2018-05-09,0.0
2018-05-10,0.044398270972667575
2018-05-11,0.05147731118109178
2018-05-12,-0.12785454737382906
2018-05-15,-0.09599830073607762
2018-05-16,0.0
2018-05-17,0.11731874712488377
2018-05-18,-0.20094790120577244
2018-05-19,-0.1478565526643827
2018-05-22,-0.08560728184665578
2018-05-23,0.041029300847572614
2018-05-24,0.032098149282333566
2018-05-25,0.28130916247226523
2018-05-26,-0.1156326568691135
2018-05-29,-0.026703458256527313
2018-05-30,0.13878018027000394
2018-05-31,0.1900651589552993
2018-06-01,0.11705657296738892
2018-06-02,-0.01063584635749848
2018-06-05,-0.1650004366291924
2018-06-06,-0.07282868706255385
2018-06-07,0.3990180595844883
2018-06-08,-0.11510843599005227
2018-06-09,-0.015948539413379592
2018-06-12,-0.21111463910585826
2018-06-13,0.22706317851923785
2018-06-14,0.11864813370028315
2018-06-15,-0.0035396977102308824
2018-06-16,-0.07790506599860691
2018-06-19,-0.09923976075416618
2018-06-20,0.06912381413295421
2018-06-21,-0.27500571778462657
2018-06-22,0.18992346648074587
2018-06-23,0.1895634409144975
2018-06-26,-0.21794028559982692
2018-06-27,0.05674563920177178
2018-06-28,0.11693628305797787
2018-06-29,-0.1009823721001446
2018-06-30,-0.12947740832078836
2018-07-03,-0.17586091983208263
2018-07-04,0.27874706234056745
2018-07-05,-0.010638486507996703
2018-07-06,0.20193796386376306
2018-07-07,-0.2515992042870785
2018-07-10,0.06739142255876018
2018-07-11,-0.13305305456849936
2018-07-12,0.15964243492669894
2018-07-13,0.02126641509425653
2018-07-14,-0.08686634652788072
2018-07-17,0.01241409888530498
2018-07-18,0.092170806107017
2018-07-19,0.003543334987199387
2018-07-20,-0.06734484357595605
2018-07-21,0.01063641199374743
2018-07-24,0.010635280781379208
2018-07-25,-0.04964099029338698
2018-07-26,0.0
2018-07-27,-0.047891446970993456
2018-07-28,0.017740247345621185
2018-07-31,-0.05500501394042345
2018-08-01,0.07451565173415275
2018-08-02,0.1736542237431138
2018-08-03,0.0
2018-08-04,-0.3671551406715601
2018-08-07,0.2750496379418266
2018-08-08,-0.18091526750758646
2018-08-09,0.13483068375741425
2018-08-10,0.06380377013144312
2018-08-11,-0.028352205459825086
2018-08-14,0.038982210430571484
2018-08-15,0.017714164292037538
2018-08-16,0.0
2018-08-17,-0.08682940340865031
2018-08-18,0.06025698011304925
2018-08-21,-0.19330531401759998
2018-08-22,0.10113287413968663
2018-08-23,0.23557971448830983
2018-08-24,0.11139698258286757
2018-08-25,-0.1043204677634968
2018-08-28,0.12375801586639312
2018-08-29,0.021200289816736273
2018-08-30,0.17296767346692832
2018-08-31,0.4346264573061198
2018-09-01,0.31904663753632434
2018-09-04,0.4627333924461574
2018-09-05,0.4970120060005634
2018-09-06,0.3840968077287954
2018-09-07,0.37746625649983656
2018-09-08,-0.3256742520274081
2018-09-11,-0.46189458562944097
2018-09-12,-0.16486046996799786
2018-09-13,-0.23996672849273537
2018-09-14,0.01392684924699239
2018-09-15,-0.14981537189981964
2018-09-18,0.055771477821231485
2018-09-19,0.20886645366680057
2018-09-20,-0.13919581876180587
2018-09-21,0.23130646231495078
2018-09-22,-0.1825658830779453
2018-09-25,0.4618544862937668
2018-09-26,-0.3870491072563098
2018-09-27,0.4407357345145968
2018-09-28,0.3232416840059926
2018-09-29,-0.056966779551448354
2018-10-02,-0.17628458964553673
2018-10-03,0.16074256137956766
2018-10-04,0.30521738083599814
2018-10-05,0.5580132091118628
2018-10-06,-0.14564149072562316
2018-10-09,0.4158010148663571
2018-10-10,0.4174802222720153
2018-10-11,0.23608350313821802
2018-10-12,0.3826621669100305
2018-10-13,-0.2063879471274177
2018-10-16,0.0
2018-10-17,0.0067735762815601674
2018-10-18,-0.12708096766802512
2018-10-19,0.08982061902207406
2018-10-20,-0.13560933036114164
2018-10-23,0.12544500712685647
2018-10-24,-0.013554038276986091
2018-10-25,0.44800291324307295
2018-10-26,0.33006664972852207
2018-10-27,-0.048767773876878806
2018-10-30,0.33081752099404227
2018-10-31,1.1203104636575034
2018-11-01,1.613243232310868
2018-11-02,-0.16979873138724955
2018-11-03,0.19426515949234613
2018-11-06,0.6615812620335504
2018-11-07,0.9288741376020759
2018-11-08,-0.5327251527820209
2018-11-09,0.027429751771368416
2018-11-10,-0.4673321302029798
2018-11-13,-0.43696210783439327
2018-11-14,-0.001627961873218453
2018-11-15,-0.6451266484602591
2018-11-16,-1.1055297906753303
2018-11-17,-1.0559197420660915
2018-11-20,-0.36902886753136244
2018-11-21,0.13602816704585408
2018-11-22,0.28991113504295285
2018-11-23,0.894581042716247
2018-11-24,0.3361013785071698
2018-11-27,-0.36761703292516046
2018-11-28,-0.45226374851106144
2018-11-29,-0.5062286830148643
2018-11-30,-0.14750501341902478
2018-12-01,0.127403500712564
2018-12-04,0.036849687194617786
2018-12-05,0.20075960768979328
2018-12-06,-0.17396836156917672
2018-12-07,0.018414818959033852
2018-12-08,-0.3269483568003828
2018-12-11,-0.025194205466050335
2018-12-12,-0.09411449049361309
2018-12-13,0.1579274869998315
2018-12-14,-0.08397293206270362
2018-12-15,-0.3315412961256037
2018-12-18,-0.013486858762501441
2018-12-19,0.3164612872188499
2018-12-20,0.5681214533179713
2018-12-21,0.3036828016750981
2018-12-22,-0.009996834344061512
2018-12-25,0.13320902462661266
2018-12-26,0.0
2018-12-27,0.1430020696312262
2018-12-28,0.31024238702306306
2018-12-29,0.11588637811064117
2019-01-01,0.0
2019-01-02,0.0
2019-01-03,-0.22859045898888652
2019-01-04,0.29144401228382577
2019-01-05,-0.3926543974758445
2019-01-08,0.49512019608854985
2019-01-09,-0.09254516368395471
2019-01-10,0.12887877267164782
2019-01-11,-0.12391882425406564
2019-01-12,-0.4241366244229994
2019-01-15,-0.4142721649672332
2019-01-16,-0.16184878183675977
2019-01-17,-0.36302538383710115
2019-01-18,0.07706483879479364
2019-01-19,-0.021773173861028283
2019-01-22,0.08204338713344583
2019-01-23,0.18560481546616714
2019-01-24,0.7688377224156717
2019-01-25,0.29960709355618675
2019-01-26,0.2030893382698018
2019-01-29,0.09727065913551769
2019-01-30,0.3520203661463661
2019-01-31,-0.18737062120308678
2019-02-01,0.03125282740157331
2019-02-02,-0.1053116664170517
2019-02-05,-0.22580628171686712
2019-02-06,0.4083856351806858
2019-02-07,-0.06575594917279659
2019-02-08,0.3119563821050164
2019-02-09,-0.20183959789248362
2019-02-12,-0.13478641684230297
2019-02-13,0.03124717361844276
2019-02-14,-0.1497461999930394
2019-02-15,-0.011528231829061042
2019-02-16,-0.4489864098222718
2019-02-19,0.19667964921694647
2019-02-20,0.019811788078705206
2019-02-21,0.18636875059945268
2019-02-22,-0.15170756335436408
2019-02-23,0.013201102311199975
2019-02-26,-0.17836208920032348
2019-02-27,0.06279331292313728
2019-02-28,-0.049570390968778355
2019-03-01,-0.16044597488908963
2019-03-02,-0.24862028618679588
2019-03-05,0.048114812824273656
2019-03-06,0.18229430655587464
2019-03-07,0.29263232726792765
2019-03-08,0.02476003413027783
2019-03-09,-0.23794977930844396
2019-03-12,-0.3447079199231595
2019-03-13,-0.2060657147960221
2019-03-14,-0.3165719595424221
2019-03-15,-0.40131819827182724
2019-03-16,-0.42817269535149194
2019-03-19,-0.2712837082265551
2019-03-20,-0.09791013307909324
2019-03-21,0.9430305474112721
2019-03-22,0.17718942168265528
2019-03-23,0.9739311473331291
2019-03-26,-0.019849146551909058
2019-03-27,-0.4725789170676009
2019-03-28,-0.16801274860274162
2019-03-29,-0.37196156475607367
2019-03-30,-0.3968358843323472
2019-04-02,-0.17463733616294164
2019-04-03,0.3657169940397331
2019-04-04,0.8719701127477997
2019-04-05,0.3149034689238661
2019-04-06,-0.38464774275732694
2019-04-09,-0.09473081370874326
2019-04-10,-0.26639155309391427
2019-04-11,-0.19190820998797875
2019-04-12,0.0
2019-04-13,-0.3899553899294972
2019-04-16,-0.2232762080882189
2019-04-17,-0.3535595305366179
2019-04-18,-0.0691743812434531
2019-04-19,0.0
2019-04-20,0.0
2019-04-23,0.21243243030006909
2019-04-24,0.487223960762595
2019-04-25,0.359691555291608
2019-04-26,-0.3027239080227062
2019-04-27,-0.46001793595156215
2019-04-30,-0.21562624169391142
2019-05-01,-0.11980596244249853
2019-05-02,0.0
2019-05-03,0.13835461476743305
2019-05-04,-0.290427909594726
2019-05-07,-0.03890030577338166
2019-05-08,0.0727143625988802
2019-05-09,0.052389202262848045
2019-05-10,0.06755844061849814
2019-05-11,-0.06248997408189183
2019-05-14,-0.17754935884966017
2019-05-15,-0.3492535296536481
2019-05-16,-0.35729514828517495
2019-05-17,-0.3791052884841939
2019-05-18,-0.08044570776757354
2019-05-21,0.09584282511552189
2019-05-22,-0.017108054513848003
2019-05-23,0.5102704918721557
2019-05-24,0.0731696973981677
2019-05-25,0.08841282561808939
2019-05-28,-0.0816090631348132
2019-05-29,-0.14978981166287042
2019-05-30,-0.18414013489422842
2019-05-31,-0.31792724714625464
2019-06-01,-0.10620076366443243
2019-06-04,0.0719547743911697
2019-06-05,0.24118448611423204
2019-06-06,0.691243069060743
2019-06-07,0.006786562608684932
2019-06-08,-0.1290235137565432
2019-06-11,-0.44948487159137684
2019-06-12,-0.19985145907241986
2019-06-13,0.3021846648918469
2019-06-14,-0.689357080290165
2019-06-15,-0.2509195968138478
2019-06-18,-0.08090963524214345
2019-06-19,0.02410758884128228
2019-06-20,0.19265177280924917
2019-06-21,-0.04640889759031097
2019-06-22,0.012034004673378007
2019-06-25,-0.09287127677577445
2019-06-26,-0.07229289262644656
2019-06-27,-0.30696559534266754
2019-06-28,-0.10887129206498258
2019-06-29,-0.2822341645087434
2019-07-02,-0.31781619478099543
2019-07-03,0.2779275356383337
2019-07-04,0.29099495704238976
2019-07-05,0.1987058857335633
2019-07-06,-0.1917877446353522
2019-07-09,0.022480653762890768
2019-07-10,0.19519616496488368
2019-07-11,-0.06387184418361613
2019-07-12,-0.1538049745441583
2019-07-13,-0.501071675061393
2019-07-16,-0.5525212971964955
2019-07-17,-0.09967388233071972
2019-07-18,0.12064520412513602
2019-07-19,-0.08041396139919499
2019-07-20,-0.18905251836569548
2019-07-23,-0.14377895589516854
2019-07-24,0.09295392434989225
2019-07-25,-0.022792022890705255
2019-07-26,0.0
2019-07-27,-0.2545714481736461
2019-07-30,-0.23936088023646107
2019-07-31,-0.06874609167200063
2019-08-01,-0.10409040926422364
2019-08-02,0.014120305022036206
2019-08-03,0.0
2019-08-06,-0.20493982650844345
2019-08-07,-0.04245383209591225
2019-08-08,0.3091465607476529
2019-08-09,0.06347751169712978
2019-08-10,0.005287974266465767
2019-08-13,-0.04760183797714035
2019-08-14,-0.08291655012975241
2019-08-15,-0.2084769575418477
2019-08-16,0.0
2019-08-17,-0.28337661979689344
2019-08-20,-0.2824032781330921
2019-08-21,-0.14951676838910188
2019-08-22,0.06410599076316359
2019-08-23,0.2116139459002575
2019-08-24,0.02309038118273321
2019-08-27,-0.03552587208970337
2019-08-28,0.19168994705545117
2019-08-29,0.21609757594669432
2019-08-30,0.22622444741049463
2019-08-31,0.21338326249100703
2019-09-03,0.16017887127919295
2019-09-04,0.7796183462370543
2019-09-05,0.1848139310806296
2019-09-06,0.3686063220051494
2019-09-07,-0.19978291118381009
2019-09-10,-0.2559572364551954
2019-09-11,-0.2880814905370066
2019-09-12,-0.1312209861899838
2019-09-13,0.15744453333725872
2019-09-14,0.061161547021892915
2019-09-17,0.09603548812586737
2019-09-18,0.30495532080703214
2019-09-19,0.017397961002885154
2019-09-20,0.21201175743446043
2019-09-21,0.11450780251163195
2019-09-24,0.27705165684315247
2019-09-25,0.217639219496224
2019-09-26,-0.15540823683135585
2019-09-27,0.05528393624212313
2019-09-28,-0.1832452194815204
2019-10-01,-0.2338655560016889
2019-10-02,-0.050309229334910555
2019-10-03,0.2651395267889711
2019-10-04,0.27479429336132455
2019-10-05,-0.22634803315710883
2019-10-08,-0.11769594269193107
2019-10-09,0.11769594269193107
2019-10-10,0.06916825453009423
2019-10-11,-0.038036619348957856
2019-10-12,-0.3308364858828128
2019-10-15,-0.2623282690576545
2019-10-16,-0.07134715914629552
2019-10-17,0.34061517386501095
2019-10-18,-0.07983616655087289
2019-10-19,0.204669305150329
2019-10-22,0.31140277400387717
2019-10-23,-0.1919170677669335
2019-10-24,0.23854395851179433
2019-10-25,0.3945933834787141
2019-10-26,-0.3859611593807877
2019-10-29,-0.19872992240550502
2019-10-30,0.21771819289009287
2019-10-31,0.08626490761143302
2019-11-01,0.20501165754369666
2019-11-02,-0.12226729840101314
2019-11-05,-0.255348654963683
2019-11-06,0.3827788869447346
2019-11-07,0.09976435800016503
2019-11-08,-0.008596456545895137
2019-11-09,-0.318589521820023
2019-11-12,-0.18472964811282466
2019-11-13,-0.12276623223099747
2019-11-14,-0.0848139768878653
2019-11-15,-0.22536588139212554
2019-11-16,-0.42262769980192516
2019-11-19,-0.48745215455543445
2019-11-20,-0.21214493417458513
2019-11-21,-0.0035103115405554774
2019-11-22,-0.2759446698308743
2019-11-23,-0.4834166083197644
2019-11-26,-0.5124260971144601
2019-11-27,-0.17258101800639025
2019-11-28,-0.19964000142431715
2019-11-29,-0.1106866253614669
2019-11-30,-0.16625999378376832
2019-12-03,0.2358997448237865
2019-12-04,0.5891007025591755
2019-12-05,0.08159500949362908
2019-12-06,0.5164040125639424
2019-12-07,-0.3233246926593658
2019-12-10,0.0902120043138055
2019-12-11,0.3529893003212159
2019-12-12,0.0017618196073598824
2019-12-13,-0.17457089100227918
2019-12-14,-0.5095822906693748
2019-12-17,-0.24865472911574926
2019-12-18,0.03378228240338288
2019-12-19,0.20068024884931646
2019-12-20,-0.20068024884931646
2019-12-21,0.12258713659729636
2019-12-24,0.2677472719196494
2019-12-25,0.6653689799149376
2019-12-26,0.0
2019-12-27,0.14940723273557666
2019-12-28,0.10357510559311223
2019-12-31,0.02806968317230485
2020-01-01,0.0
2020-01-02,0.0
2020-01-03,-0.1035460214139583
2020-01-04,-0.022829647029887212
2020-01-07,-0.3342601894823716
2020-01-08,0.3711362599648105
2020-01-09,-0.019314340958143106
2020-01-10,0.06495159579182896
2020-01-11,-0.21608335519234245
2020-01-14,-0.3558848012699123
2020-01-15,-0.13599316831731656
2020-01-16,-0.2034516708115497
2020-01-17,-0.23048838259631665
2020-01-18,-0.33782614540776024
2020-01-21,0.012466496307350639
2020-01-22,0.34133366473572124
2020-01-23,0.33486623366769663
2020-01-24,0.3249336215800369
2020-01-25,-0.13231832421967127
2020-01-28,-0.16078168079278754
2020-01-29,0.1801993279644698
2020-01-30,0.12524145894037275
2020-01-31,-0.03526341809587663
2020-02-01,-0.11998872134117988
2020-02-04,0.19226535005056888
2020-02-05,0.7076598712751014
2020-02-06,0.20975361649471225
2020-02-07,-0.0017461301391463735
2020-02-08,-0.400668899833434
2020-02-11,-0.3336555909495331
2020-02-12,-0.05806434748372169
2020-02-13,-0.24141618992281622
2020-02-14,-0.21017130509957127
2020-02-15,-0.2886004889134597
2020-02-18,0.024820494764465906
2020-02-19,0.33800855080743375
2020-02-20,0.18180379029058003
2020-02-21,0.35559035479462153
2020-02-22,0.06675215874896168
2020-02-25,-0.12124088883993522
2020-02-26,-0.024617548919803056
2020-02-27,-0.2606139987807232
2020-02-28,-0.23124662773170712
2020-02-29,0.0053017115704712126
2020-03-03,0.0883205031622758
2020-03-04,0.47734469079045994
2020-03-05,0.09308943404668923
2020-03-06,0.015799036291674895
2020-03-07,-0.6144872360841269
2020-03-10,-0.19092409497902807
2020-03-11,-0.09914137308468796
2020-03-12,-0.5096479906484319
2020-03-13,0.09075460401719582
2020-03-14,-0.2760784390890336
2020-03-17,0.016051221264934412
2020-03-18,0.4395142176637279
2020-03-19,0.028404047767782714
2020-03-20,0.2517330124399031
2020-03-21,0.14861472605431914
2020-03-24,0.6871184031199462
2020-03-25,0.4886730629808156
2020-03-26,0.5384460841723282
2020-03-27,0.33138178232414717
2020-03-28,0.09868165581847776
2020-03-31,0.2764819456073653
2020-04-01,-0.41501010628852697
2020-04-02,-0.6798311832740822
2020-04-03,-0.39331245584417474
2020-04-04,-0.6395860993216651
2020-04-07,0.16731984001312483
2020-04-08,0.052779733807906126
2020-04-09,0.0
2020-04-10,0.0
2020-04-11,0.0
2020-04-14,-0.3876998424009237
2020-04-15,-0.39275402549892036
2020-04-16,-0.5064831647970003
2020-04-17,-0.29083014084871905
2020-04-18,-0.11800044278453825
2020-04-21,0.7094756844483463
2020-04-22,0.23419629958070232
2020-04-23,0.06908952682769254
2020-04-24,-0.053141552629565325
2020-04-25,-0.25724970055156504
